Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774308285,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308286,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308287,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308288,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308289,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308290,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308291,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308292,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308293,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308294,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308295,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308296,100,,Aggregated,0.000000,0.000000,3600,3600,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,3600.0,7637.525637666386,3570.031125999776,15771.426865999729,699.6666666666666
1774308297,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308298,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308299,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308300,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308301,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308302,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308303,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308304,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308305,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308306,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308307,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308308,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308309,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308310,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308311,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308312,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308313,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308314,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308315,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308316,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308317,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308318,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308319,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308320,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308321,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308322,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308323,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308325,100,,Aggregated,0.000000,0.000000,27000,27000,28000,28000,33000,33000,33000,33000,33000,33000,33000,6,0,16000.0,18560.52337083315,3570.031125999776,32813.79723400005,733.0
1774308326,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308327,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308328,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308329,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308330,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308331,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308332,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308333,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308334,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308335,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308336,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308337,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308338,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308339,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308340,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308341,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308342,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308343,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308344,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308345,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308346,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308347,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308348,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308349,100,,Aggregated,0.000000,0.000000,27000,28000,42000,42000,61000,61000,61000,61000,61000,61000,61000,12,2,26000.0,29399.875930499926,3570.031125999776,60790.58289099976,777.8333333333334
1774308350,100,,Aggregated,0.000000,0.000000,27000,33000,42000,61000,61000,85000,85000,85000,85000,85000,85000,13,2,27000.0,33706.00056115378,3570.031125999776,85379.49612900002,937.4615384615385
1774308351,100,,Aggregated,0.000000,0.000000,27000,33000,42000,61000,61000,85000,85000,85000,85000,85000,85000,13,2,27000.0,33706.00056115378,3570.031125999776,85379.49612900002,937.4615384615385
1774308352,100,,Aggregated,0.000000,0.000000,27000,33000,42000,61000,61000,85000,85000,85000,85000,85000,85000,13,2,27000.0,33706.00056115378,3570.031125999776,85379.49612900002,937.4615384615385
1774308353,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308354,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308355,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308356,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308357,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308358,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308359,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308360,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308361,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308362,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308363,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308364,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308365,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308366,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308367,100,,Aggregated,0.100000,0.000000,26000,28000,42000,61000,85000,88000,88000,88000,88000,88000,88000,18,2,26000.0,34942.49543899993,3570.031125999776,88464.83264400013,711.7222222222222
1774308368,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308369,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308370,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308371,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308372,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308373,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308374,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308375,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308376,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308377,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308378,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308379,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308380,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308381,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308382,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308383,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308384,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308385,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308386,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308387,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308388,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308389,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308390,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308391,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308392,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308393,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308394,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308395,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308396,100,,Aggregated,0.000000,0.000000,26000,33000,61000,61000,88000,104000,104000,104000,104000,104000,104000,20,2,26000.0,37488.251276499956,3570.031125999776,103972.40338600022,898.65
1774308397,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308398,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308399,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308400,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308401,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308402,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308403,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308404,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308405,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308406,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
1774308407,100,,Aggregated,0.000000,0.000000,28000,44000,44000,61000,88000,104000,133000,133000,133000,133000,133000,27,3,28000.0,41816.07624085179,3570.031125999776,133328.05210900004,826.4814814814815
